학번,학생명,비밀번호,신청 학점,잔여 신청 학점,신청 제한 학점
20000773,테스트773,12345,0,15,15
20000774,테스트774,12345,0,15,15
20000775,테스트775,12345,0,15,15
20000776,테스트776,12345,0,15,15
20000777,테스트777,12345,0,15,15
20000778,테스트778,12345,0,15,15
20000779,테스트779,12345,0,15,15
20000780,테스트780,12345,0,15,15
20000781,테스트781,12345,0,15,15
20000782,테스트782,12345,0,15,15
20000783,테스트783,12345,0,15,15
20000784,테스트784,12345,0,15,15
20000785,테스트785,12345,0,15,15
20000786,테스트786,12345,0,15,15
20000787,테스트787,12345,0,15,15
20000788,테스트788,12345,0,15,15
20000789,테스트789,12345,0,15,15
20000790,테스트790,12345,0,15,15
20000791,테스트791,12345,0,15,15
20000792,테스트792,12345,0,15,15
20000793,테스트793,12345,0,15,15
20000794,테스트794,12345,0,15,15
20000795,테스트795,12345,0,15,15
20000796,테스트796,12345,0,15,15
20000797,테스트797,12345,0,15,15
20000798,테스트798,12345,0,15,15
20000799,테스트799,12345,0,15,15
20000800,테스트800,12345,0,15,15
20000801,테스트801,12345,0,15,15
20000802,테스트802,12345,0,15,15
20000803,테스트803,12345,0,15,15
20000804,테스트804,12345,0,15,15
20000805,테스트805,12345,0,15,15
20000806,테스트806,12345,0,15,15
20000807,테스트807,12345,0,15,15
20000808,테스트808,12345,0,15,15
20000809,테스트809,12345,0,15,15
20000810,테스트810,12345,0,15,15
20000811,테스트811,12345,0,15,15
20000812,테스트812,12345,0,15,15
20000813,테스트813,12345,0,15,15
20000814,테스트814,12345,0,15,15
20000815,테스트815,12345,0,15,15
20000816,테스트816,12345,0,15,15
20000817,테스트817,12345,0,15,15
20000818,테스트818,12345,0,15,15
20000819,테스트819,12345,0,15,15
20000820,테스트820,12345,0,15,15
20000821,테스트821,12345,0,15,15
20000822,테스트822,12345,0,15,15
20000823,테스트823,12345,0,15,15
20000824,테스트824,12345,0,15,15
20000825,테스트825,12345,0,15,15
20000826,테스트826,12345,0,15,15
20000827,테스트827,12345,0,15,15
20000828,테스트828,12345,0,15,15
20000829,테스트829,12345,0,15,15
20000830,테스트830,12345,0,15,15
20000831,테스트831,12345,0,15,15
20000832,테스트832,12345,0,15,15
20000833,테스트833,12345,0,15,15
20000834,테스트834,12345,0,15,15
20000835,테스트835,12345,0,15,15
20000836,테스트836,12345,0,15,15
20000837,테스트837,12345,0,15,15
20000838,테스트838,12345,0,15,15
20000839,테스트839,12345,0,15,15
20000840,테스트840,12345,0,15,15
20000841,테스트841,12345,0,15,15
20000842,테스트842,12345,0,15,15
20000843,테스트843,12345,0,15,15
20000844,테스트844,12345,0,15,15
20000845,테스트845,12345,0,15,15
20000846,테스트846,12345,0,15,15
20000847,테스트847,12345,0,15,15
20000848,테스트848,12345,0,15,15
20000849,테스트849,12345,0,15,15
20000850,테스트850,12345,0,15,15
20000851,테스트851,12345,0,15,15
20000852,테스트852,12345,0,15,15
20000853,테스트853,12345,0,15,15
20000854,테스트854,12345,0,15,15
20000855,테스트855,12345,0,15,15
20000856,테스트856,12345,0,15,15
20000857,테스트857,12345,0,15,15
20000858,테스트858,12345,0,15,15
20000859,테스트859,12345,0,15,15
20000860,테스트860,12345,0,15,15
20000861,테스트861,12345,0,15,15
20000862,테스트862,12345,0,15,15
20000863,테스트863,12345,0,15,15
20000864,테스트864,12345,0,15,15
20000865,테스트865,12345,0,15,15
20000866,테스트866,12345,0,15,15
20000867,테스트867,12345,0,15,15
20000868,테스트868,12345,0,15,15
20000869,테스트869,12345,0,15,15
20000870,테스트870,12345,0,15,15
20000871,테스트871,12345,0,15,15
20000872,테스트872,12345,0,15,15
20000873,테스트873,12345,0,15,15
20000874,테스트874,12345,0,15,15
20000875,테스트875,12345,0,15,15
20000876,테스트876,12345,0,15,15
20000877,테스트877,12345,0,15,15
20000878,테스트878,12345,0,15,15
20000879,테스트879,12345,0,15,15
20000880,테스트880,12345,0,15,15
20000881,테스트881,12345,0,15,15
20000882,테스트882,12345,0,15,15
20000883,테스트883,12345,0,15,15
20000884,테스트884,12345,0,15,15
20000885,테스트885,12345,0,15,15
20000886,테스트886,12345,0,15,15
20000887,테스트887,12345,0,15,15
20000888,테스트888,12345,0,15,15
20000889,테스트889,12345,0,15,15
20000890,테스트890,12345,0,15,15
20000891,테스트891,12345,0,15,15
20000892,테스트892,12345,0,15,15
20000893,테스트893,12345,0,15,15
20000894,테스트894,12345,0,15,15
20000895,테스트895,12345,0,15,15
20000896,테스트896,12345,0,15,15
20000897,테스트897,12345,0,15,15
20000898,테스트898,12345,0,15,15
20000899,테스트899,12345,0,15,15
20000900,테스트900,12345,0,15,15
20000901,테스트901,12345,0,15,15
20000902,테스트902,12345,0,15,15
20000903,테스트903,12345,0,15,15
20000904,테스트904,12345,0,15,15
20000905,테스트905,12345,0,15,15
20000906,테스트906,12345,0,15,15
20000907,테스트907,12345,0,15,15
20000908,테스트908,12345,0,15,15
20000909,테스트909,12345,0,15,15
20000910,테스트910,12345,0,15,15
20000911,테스트911,12345,0,15,15
20000912,테스트912,12345,0,15,15
20000913,테스트913,12345,0,15,15
20000914,테스트914,12345,0,15,15
20000915,테스트915,12345,0,15,15
20000916,테스트916,12345,0,15,15
20000917,테스트917,12345,0,15,15
20000918,테스트918,12345,0,15,15
20000919,테스트919,12345,0,15,15
20000920,테스트920,12345,0,15,15
20000921,테스트921,12345,0,15,15
20000922,테스트922,12345,0,15,15
20000923,테스트923,12345,0,15,15
20000924,테스트924,12345,0,15,15
20000925,테스트925,12345,0,15,15
20000926,테스트926,12345,0,15,15
20000927,테스트927,12345,0,15,15
20000928,테스트928,12345,0,15,15
20000929,테스트929,12345,0,15,15
20000930,테스트930,12345,0,15,15
20000931,테스트931,12345,0,15,15
20000932,테스트932,12345,0,15,15
20000933,테스트933,12345,0,15,15
20000934,테스트934,12345,0,15,15
20000935,테스트935,12345,0,15,15
20000936,테스트936,12345,0,15,15
20000937,테스트937,12345,0,15,15
20000938,테스트938,12345,0,15,15
20000939,테스트939,12345,0,15,15
20000940,테스트940,12345,0,15,15
20000941,테스트941,12345,0,15,15
20000942,테스트942,12345,0,15,15
20000943,테스트943,12345,0,15,15
20000944,테스트944,12345,0,15,15
20000945,테스트945,12345,0,15,15
20000946,테스트946,12345,0,15,15
20000947,테스트947,12345,0,15,15
20000948,테스트948,12345,0,15,15
20000949,테스트949,12345,0,15,15
20000950,테스트950,12345,0,15,15
20000951,테스트951,12345,0,15,15
20000952,테스트952,12345,0,15,15
20000953,테스트953,12345,0,15,15
20000954,테스트954,12345,0,15,15
20000955,테스트955,12345,0,15,15
20000956,테스트956,12345,0,15,15
20000957,테스트957,12345,0,15,15
20000958,테스트958,12345,0,15,15
20000959,테스트959,12345,0,15,15
20000960,테스트960,12345,0,15,15
20000961,테스트961,12345,0,15,15
20000962,테스트962,12345,0,15,15
20000963,테스트963,12345,0,15,15
20000964,테스트964,12345,0,15,15
20000965,테스트965,12345,0,15,15
20000966,테스트966,12345,0,15,15
20000967,테스트967,12345,0,15,15
20000968,테스트968,12345,0,15,15
20000969,테스트969,12345,0,15,15
20000970,테스트970,12345,0,15,15
20000971,테스트971,12345,0,15,15
20000972,테스트972,12345,0,15,15
20000973,테스트973,12345,0,15,15
20000974,테스트974,12345,0,15,15
20000975,테스트975,12345,0,15,15
20000976,테스트976,12345,0,15,15
20000977,테스트977,12345,0,15,15
20000978,테스트978,12345,0,15,15
20000979,테스트979,12345,0,15,15
20000980,테스트980,12345,0,15,15
20000981,테스트981,12345,0,15,15
20000982,테스트982,12345,0,15,15
20000983,테스트983,12345,0,15,15
20000984,테스트984,12345,0,15,15
20000985,테스트985,12345,0,15,15
20000986,테스트986,12345,0,15,15
20000987,테스트987,12345,0,15,15
20000988,테스트988,12345,0,15,15
20000989,테스트989,12345,0,15,15
20000990,테스트990,12345,0,15,15
20000991,테스트991,12345,0,15,15
20000992,테스트992,12345,0,15,15
20000993,테스트993,12345,0,15,15
20000994,테스트994,12345,0,15,15
20000995,테스트995,12345,0,15,15
20000996,테스트996,12345,0,15,15
20000997,테스트997,12345,0,15,15
20000998,테스트998,12345,0,15,15
20000999,테스트999,12345,0,15,15
20001000,테스트1000,12345,0,15,15
20001001,테스트1001,12345,0,15,15
20001002,테스트1002,12345,0,15,15
20001003,테스트1003,12345,0,15,15
20001004,테스트1004,12345,0,15,15
20001005,테스트1005,12345,0,15,15
20001006,테스트1006,12345,0,15,15
20001007,테스트1007,12345,0,15,15
20001008,테스트1008,12345,0,15,15
20001009,테스트1009,12345,0,15,15
20001010,테스트1010,12345,0,15,15
20001011,테스트1011,12345,0,15,15
20001012,테스트1012,12345,0,15,15
20001013,테스트1013,12345,0,15,15
20001014,테스트1014,12345,0,15,15
20001015,테스트1015,12345,0,15,15
20001016,테스트1016,12345,0,15,15
20001017,테스트1017,12345,0,15,15
20001018,테스트1018,12345,0,15,15
20001019,테스트1019,12345,0,15,15
20001020,테스트1020,12345,0,15,15
20001021,테스트1021,12345,0,15,15
20001022,테스트1022,12345,0,15,15
20001023,테스트1023,12345,0,15,15
20001024,테스트1024,12345,0,15,15
20001025,테스트1025,12345,0,15,15
20001026,테스트1026,12345,0,15,15
20001027,테스트1027,12345,0,15,15
20001028,테스트1028,12345,0,15,15
20001029,테스트1029,12345,0,15,15
20001030,테스트1030,12345,0,15,15
20001031,테스트1031,12345,0,15,15
20001032,테스트1032,12345,0,15,15
20001033,테스트1033,12345,0,15,15
20001034,테스트1034,12345,0,15,15
20001035,테스트1035,12345,0,15,15
20001036,테스트1036,12345,0,15,15
20001037,테스트1037,12345,0,15,15
20001038,테스트1038,12345,0,15,15
20001039,테스트1039,12345,0,15,15
20001040,테스트1040,12345,0,15,15
20001041,테스트1041,12345,0,15,15
20001042,테스트1042,12345,0,15,15
20001043,테스트1043,12345,0,15,15
20001044,테스트1044,12345,0,15,15
20001045,테스트1045,12345,0,15,15
20001046,테스트1046,12345,0,15,15
20001047,테스트1047,12345,0,15,15
20001048,테스트1048,12345,0,15,15
20001049,테스트1049,12345,0,15,15
20001050,테스트1050,12345,0,15,15
20001051,테스트1051,12345,0,15,15
20001052,테스트1052,12345,0,15,15
20001053,테스트1053,12345,0,15,15
20001054,테스트1054,12345,0,15,15
20001055,테스트1055,12345,0,15,15
20001056,테스트1056,12345,0,15,15
20001057,테스트1057,12345,0,15,15
20001058,테스트1058,12345,0,15,15
20001059,테스트1059,12345,0,15,15
20001060,테스트1060,12345,0,15,15
20001061,테스트1061,12345,0,15,15
20001062,테스트1062,12345,0,15,15
20001063,테스트1063,12345,0,15,15
20001064,테스트1064,12345,0,15,15
20001065,테스트1065,12345,0,15,15
20001066,테스트1066,12345,0,15,15
20001067,테스트1067,12345,0,15,15
20001068,테스트1068,12345,0,15,15
20001069,테스트1069,12345,0,15,15
20001070,테스트1070,12345,0,15,15
20001071,테스트1071,12345,0,15,15
20001072,테스트1072,12345,0,15,15
20001073,테스트1073,12345,0,15,15
20001074,테스트1074,12345,0,15,15
20001075,테스트1075,12345,0,15,15
20001076,테스트1076,12345,0,15,15
20001077,테스트1077,12345,0,15,15
20001078,테스트1078,12345,0,15,15
20001079,테스트1079,12345,0,15,15
20001080,테스트1080,12345,0,15,15
20001081,테스트1081,12345,0,15,15
20001082,테스트1082,12345,0,15,15
20001083,테스트1083,12345,0,15,15
20001084,테스트1084,12345,0,15,15
20001085,테스트1085,12345,0,15,15
20001086,테스트1086,12345,0,15,15
20001087,테스트1087,12345,0,15,15
20001088,테스트1088,12345,0,15,15
20001089,테스트1089,12345,0,15,15
20001090,테스트1090,12345,0,15,15
20001091,테스트1091,12345,0,15,15
20001092,테스트1092,12345,0,15,15
20001093,테스트1093,12345,0,15,15
20001094,테스트1094,12345,0,15,15
20001095,테스트1095,12345,0,15,15
20001096,테스트1096,12345,0,15,15
20001097,테스트1097,12345,0,15,15
20001098,테스트1098,12345,0,15,15
20001099,테스트1099,12345,0,15,15
20001100,테스트1100,12345,0,15,15
20001101,테스트1101,12345,0,15,15
20001102,테스트1102,12345,0,15,15
20001103,테스트1103,12345,0,15,15
20001104,테스트1104,12345,0,15,15
20001105,테스트1105,12345,0,15,15
20001106,테스트1106,12345,0,15,15
20001107,테스트1107,12345,0,15,15
20001108,테스트1108,12345,0,15,15
20001109,테스트1109,12345,0,15,15
20001110,테스트1110,12345,0,15,15
20001111,테스트1111,12345,0,15,15
20001112,테스트1112,12345,0,15,15
20001113,테스트1113,12345,0,15,15
20001114,테스트1114,12345,0,15,15
20001115,테스트1115,12345,0,15,15
20001116,테스트1116,12345,0,15,15
20001117,테스트1117,12345,0,15,15
20001118,테스트1118,12345,0,15,15
20001119,테스트1119,12345,0,15,15
20001120,테스트1120,12345,0,15,15
20001121,테스트1121,12345,0,15,15
20001122,테스트1122,12345,0,15,15
20001123,테스트1123,12345,0,15,15
20001124,테스트1124,12345,0,15,15
20001125,테스트1125,12345,0,15,15
20001126,테스트1126,12345,0,15,15
20001127,테스트1127,12345,0,15,15
20001128,테스트1128,12345,0,15,15
20001129,테스트1129,12345,0,15,15
20001130,테스트1130,12345,0,15,15
20001131,테스트1131,12345,0,15,15
20001132,테스트1132,12345,0,15,15
20001133,테스트1133,12345,0,15,15
20001134,테스트1134,12345,0,15,15
20001135,테스트1135,12345,0,15,15
20001136,테스트1136,12345,0,15,15
20001137,테스트1137,12345,0,15,15
20001138,테스트1138,12345,0,15,15
20001139,테스트1139,12345,0,15,15
20001140,테스트1140,12345,0,15,15
20001141,테스트1141,12345,0,15,15
20001142,테스트1142,12345,0,15,15
20001143,테스트1143,12345,0,15,15
20001144,테스트1144,12345,0,15,15
20001145,테스트1145,12345,0,15,15
20001146,테스트1146,12345,0,15,15
20001147,테스트1147,12345,0,15,15
20001148,테스트1148,12345,0,15,15
20001149,테스트1149,12345,0,15,15
20001150,테스트1150,12345,0,15,15
20001151,테스트1151,12345,0,15,15
20001152,테스트1152,12345,0,15,15
20001153,테스트1153,12345,0,15,15
20001154,테스트1154,12345,0,15,15
20001155,테스트1155,12345,0,15,15
20001156,테스트1156,12345,0,15,15
20001157,테스트1157,12345,0,15,15
20001158,테스트1158,12345,0,15,15
20001159,테스트1159,12345,0,15,15
20001160,테스트1160,12345,0,15,15
20001161,테스트1161,12345,0,15,15
20001162,테스트1162,12345,0,15,15
20001163,테스트1163,12345,0,15,15
20001164,테스트1164,12345,0,15,15
20001165,테스트1165,12345,0,15,15
20001166,테스트1166,12345,0,15,15
20001167,테스트1167,12345,0,15,15
20001168,테스트1168,12345,0,15,15
20001169,테스트1169,12345,0,15,15
20001170,테스트1170,12345,0,15,15
20001171,테스트1171,12345,0,15,15
20001172,테스트1172,12345,0,15,15
20001173,테스트1173,12345,0,15,15
20001174,테스트1174,12345,0,15,15
20001175,테스트1175,12345,0,15,15
20001176,테스트1176,12345,0,15,15
20001177,테스트1177,12345,0,15,15
20001178,테스트1178,12345,0,15,15
20001179,테스트1179,12345,0,15,15
20001180,테스트1180,12345,0,15,15
20001181,테스트1181,12345,0,15,15
20001182,테스트1182,12345,0,15,15
20001183,테스트1183,12345,0,15,15
20001184,테스트1184,12345,0,15,15
20001185,테스트1185,12345,0,15,15
20001186,테스트1186,12345,0,15,15
20001187,테스트1187,12345,0,15,15
20001188,테스트1188,12345,0,15,15
20001189,테스트1189,12345,0,15,15
20001190,테스트1190,12345,0,15,15
20001191,테스트1191,12345,0,15,15
20001192,테스트1192,12345,0,15,15
20001193,테스트1193,12345,0,15,15
20001194,테스트1194,12345,0,15,15
20001195,테스트1195,12345,0,15,15
20001196,테스트1196,12345,0,15,15
20001197,테스트1197,12345,0,15,15
20001198,테스트1198,12345,0,15,15
20001199,테스트1199,12345,0,15,15
20001200,테스트1200,12345,0,15,15
20001201,테스트1201,12345,0,15,15
20001202,테스트1202,12345,0,15,15
20001203,테스트1203,12345,0,15,15
20001204,테스트1204,12345,0,15,15
20001205,테스트1205,12345,0,15,15
20001206,테스트1206,12345,0,15,15
20001207,테스트1207,12345,0,15,15
20001208,테스트1208,12345,0,15,15
20001209,테스트1209,12345,0,15,15
20001210,테스트1210,12345,0,15,15
20001211,테스트1211,12345,0,15,15
20001212,테스트1212,12345,0,15,15
20001213,테스트1213,12345,0,15,15
20001214,테스트1214,12345,0,15,15
20001215,테스트1215,12345,0,15,15
20001216,테스트1216,12345,0,15,15
20001217,테스트1217,12345,0,15,15
20001218,테스트1218,12345,0,15,15
20001219,테스트1219,12345,0,15,15
20001220,테스트1220,12345,0,15,15
20001221,테스트1221,12345,0,15,15
20001222,테스트1222,12345,0,15,15
20001223,테스트1223,12345,0,15,15
20001224,테스트1224,12345,0,15,15
20001225,테스트1225,12345,0,15,15
20001226,테스트1226,12345,0,15,15
20001227,테스트1227,12345,0,15,15
20001228,테스트1228,12345,0,15,15
20001229,테스트1229,12345,0,15,15
20001230,테스트1230,12345,0,15,15
20001231,테스트1231,12345,0,15,15
20001232,테스트1232,12345,0,15,15
20001233,테스트1233,12345,0,15,15
20001234,테스트1234,12345,0,15,15
20001235,테스트1235,12345,0,15,15
20001236,테스트1236,12345,0,15,15
20001237,테스트1237,12345,0,15,15
20001238,테스트1238,12345,0,15,15
20001239,테스트1239,12345,0,15,15
20001240,테스트1240,12345,0,15,15
20001241,테스트1241,12345,0,15,15
20001242,테스트1242,12345,0,15,15
20001243,테스트1243,12345,0,15,15
